lon,lat,month,id,sex
-61.48118592,-44.80387121,8,3494,F
-61.45324034,-44.77984653,8,3494,F
-61.7665799,-44.82250025,8,3494,F
-61.59102546,-45.13099402,8,3494,F
-62.04553903,-45.05204547,8,3494,F
-61.70678809,-45.19156406,8,3494,F
-61.9809815,-45.20104405,8,3494,F
-62.02786121,-45.1672997,8,3494,F
-61.59429203,-45.04560605,8,3494,F
-61.75568056,-45.22102064,8,3494,F
-61.6970579,-45.10374648,8,3494,F
-61.87090739,-45.38557831,8,3494,F
-61.75559171,-45.60699849,8,3494,F
-61.92064947,-45.84533019,8,3494,F
-61.87720311,-45.5153018,8,3494,F
-61.73105556,-45.44698474,8,3494,F
-62.36054428,-45.81526715,8,3494,F
-62.54812,-45.60892537,8,3494,F
-62.28626668,-45.91851623,8,3494,F
-62.37274119,-45.68558463,8,3494,F
-62.50777891,-45.92050484,8,3494,F
-62.47396967,-45.66818776,8,3494,F
-62.3854855,-45.34184061,8,3494,F
-62.34751616,-45.42194377,8,3494,F
-62.38493595,-45.49574582,8,3494,F
-62.29569679,-46.05544513,8,3494,F
-62.13664727,-45.61385534,8,3494,F
-62.40710323,-45.7510868,8,3494,F
-62.08786244,-45.4505319,8,3494,F
-62.20750119,-45.75168466,8,3494,F
-61.6537765,-45.59565626,8,3494,F
-62.13468895,-45.36712272,8,3494,F
-62.24287095,-45.85958827,8,3494,F
-62.95688599,-46.31399947,8,3494,F
-63.86709614,-47.29298132,8,3494,F
-63.85543327,-48.1329931,8,3494,F
-64.5502109,-48.88521923,8,3494,F
-64.84587404,-48.87487151,8,3494,F
-64.99774891,-49.32678529,8,3494,F
-64.99871355,-49.2228183,8,3494,F
-65.22760484,-49.37265058,8,3494,F
-65.75088639,-49.48819413,9,3494,F
-66.2858597,-49.95375673,9,3494,F
-66.14681506,-49.65370866,9,3494,F
-66.02590734,-49.81529063,9,3494,F
-65.84886208,-49.95319115,9,3494,F
-65.77694526,-50.0623244,9,3494,F
-65.86733016,-50.03297099,9,3494,F
-65.75204598,-49.58710721,9,3494,F
-66.11863968,-50.10873605,9,3494,F
-65.97280894,-49.92111047,9,3494,F
-65.66212495,-50.13873011,9,3494,F
-66.13811417,-50.30407101,9,3494,F
-66.03965901,-50.06658146,9,3494,F
-66.22317793,-50.09397404,9,3494,F
-65.69963051,-49.96331257,9,3494,F
-65.95257272,-50.24770986,9,3494,F
-63.20687378,-55.9133435,9,3494,F
-63.62837444,-55.74720034,9,3494,F
-64.32220964,-54.04740261,4,3497,M
-64.22365549,-54.19438704,4,3497,M
-64.65489219,-54.16905614,4,3497,M
-64.86130501,-54.06826342,4,3497,M
-66.10152999,-53.34253645,4,3497,M
-65.96922531,-53.31788648,4,3497,M
-66.52459936,-53.00249353,4,3497,M
-66.62918851,-53.00719288,4,3497,M
-66.67056076,-52.80838505,4,3497,M
-66.32497488,-52.8911468,4,3497,M
-66.73696747,-52.91354935,4,3497,M
-66.66503395,-52.95725211,4,3497,M
-66.34708452,-52.91579376,4,3497,M
-66.54249949,-53.06741489,4,3497,M
-66.51288544,-53.04414348,4,3497,M
-66.63809133,-53.16512737,4,3497,M
-66.76521192,-52.97716726,4,3497,M
-66.56949462,-53.18377557,4,3497,M
-66.30415419,-52.81231198,4,3497,M
-66.03341212,-52.88933422,4,3497,M
-66.11620707,-52.71389975,4,3497,M
-65.72173899,-52.74971012,4,3497,M
-65.63076776,-52.87265859,4,3497,M
-64.50623847,-52.72812555,4,3497,M
-64.63396269,-52.86647842,4,3497,M
-64.5283176,-52.59010457,4,3497,M
-64.72521975,-52.94347028,4,3497,M
-64.44091841,-52.67377735,4,3497,M
-64.65408391,-52.59748826,4,3497,M
-64.73084634,-52.53499988,4,3497,M
-64.20551629,-52.58093858,4,3497,M
-63.46797083,-52.61039808,4,3497,M
-63.34570833,-52.52079726,4,3497,M
-63.44176373,-52.45432444,4,3497,M
-63.48285577,-52.44682896,4,3497,M
-63.44178675,-52.72303804,4,3497,M
-63.70990507,-52.58589856,4,3497,M
-63.48423354,-52.52009303,4,3497,M
-63.60758697,-52.53065626,4,3497,M
-63.46245336,-52.5915836,4,3497,M
-63.56602501,-52.35589037,4,3497,M
-62.94414259,-52.13429098,4,3497,M
-62.7237642,-51.81888436,4,3497,M
-63.15227232,-51.92378249,4,3497,M
-62.76444654,-51.84334149,5,3497,M
-62.69585863,-51.71545255,5,3497,M
-62.68575058,-51.83315408,5,3497,M
-62.55215511,-51.64021481,5,3497,M
-62.38817459,-51.63755085,5,3497,M
-62.47904473,-51.54312882,5,3497,M
-62.74120037,-51.68446786,5,3497,M
-62.45571377,-51.68543302,5,3497,M
-62.58147025,-51.67552832,5,3497,M
-62.53934708,-51.67792166,5,3497,M
-62.49985342,-51.83185176,5,3497,M
-62.348021,-51.76378921,5,3497,M
-62.46500258,-51.70651439,5,3497,M
-62.10737949,-51.59724234,5,3497,M
-61.96904891,-51.50661406,5,3497,M
-62.23017303,-51.5627578,5,3497,M
-62.20500726,-51.62852762,5,3497,M
-61.96428787,-51.69342115,5,3497,M
-62.20332173,-51.6827626,5,3497,M
-61.89788423,-51.6844422,5,3497,M
-62.04832857,-51.63267128,5,3497,M
-62.15808435,-51.6964385,5,3497,M
-62.2254199,-51.53633375,5,3497,M
-62.15996108,-51.66533021,5,3497,M
-62.25776266,-51.68230596,5,3497,M
-62.27118377,-51.59545152,5,3497,M
-62.23525076,-51.65105145,5,3497,M
-62.12563775,-51.68297761,5,3497,M
-62.18973767,-51.09260008,5,3497,M
-62.17658886,-50.83632598,5,3497,M
-62.37335668,-50.81472069,5,3497,M
-62.4973452,-50.69968416,5,3497,M
-62.44133926,-50.74104857,5,3497,M
-62.40522111,-50.79681488,5,3497,M
-62.18003045,-50.84812388,5,3497,M
-62.45759642,-50.7469666,5,3497,M
-62.37919376,-50.56383742,5,3497,M
-62.23432847,-50.32470071,5,3497,M
-62.42522151,-50.1527635,5,3497,M
-62.34220146,-50.38916854,5,3497,M
-61.76085427,-50.39705723,5,3497,M
-61.89205989,-50.25554115,5,3497,M
-61.87642406,-50.48039047,5,3497,M
-61.9818732,-50.39520858,5,3497,M
-61.7519691,-50.42490883,5,3497,M
-61.95562914,-50.39783659,5,3497,M
-61.79205174,-50.52765858,5,3497,M
-61.9275033,-50.27846549,5,3497,M
-61.98668637,-50.44771546,5,3497,M
-61.79093819,-50.17741572,5,3497,M
-61.856551,-50.23923099,5,3497,M
-62.12575753,-50.17137937,5,3497,M
-62.19265073,-50.00714722,5,3497,M
-62.1821177,-50.1539618,5,3497,M
-62.06100675,-50.04649222,5,3497,M
-62.12388846,-50.06016183,5,3497,M
-62.25782328,-49.80887135,5,3497,M
-62.57480048,-49.89494872,5,3497,M
-62.68885971,-49.94361303,5,3497,M
-62.92455809,-49.73573006,5,3497,M
-62.87673539,-49.60838069,5,3497,M
-62.82750408,-49.78595578,5,3497,M
-62.64463726,-49.75672977,6,3497,M
-62.79424448,-49.97695123,6,3497,M
-62.76903491,-49.87545466,6,3497,M
-62.72198934,-50.00789226,6,3497,M
-63.02289498,-49.77018145,6,3497,M
-63.07278977,-50.03219166,6,3497,M
-62.51372952,-49.84719098,6,3497,M
-63.16090363,-49.5935733,6,3497,M
-63.09854872,-49.62775817,6,3497,M
-63.17517458,-49.92991088,6,3497,M
-62.77708271,-49.63607659,6,3497,M
-62.91368984,-49.85584447,6,3497,M
-63.08526434,-49.6575559,6,3497,M
-63.20324772,-49.49382084,6,3497,M
-62.7663828,-49.48462701,6,3497,M
-63.30514966,-49.69960648,6,3497,M
-63.02884955,-49.55613399,6,3497,M
-63.07263987,-49.70373599,6,3497,M
-63.13121323,-49.74655452,6,3497,M
-63.03247125,-49.62373208,6,3497,M
-62.90978824,-49.582417,6,3497,M
-63.02206087,-49.47136226,6,3497,M
-63.00617077,-49.54953142,6,3497,M
-62.92095032,-49.60248307,6,3497,M
-62.90422713,-49.45344131,6,3497,M
-63.11743557,-49.41330676,6,3497,M
-62.97035433,-49.61798547,6,3497,M
-63.01943822,-49.45519903,6,3497,M
-63.19506865,-49.42332418,6,3497,M
-63.29959921,-49.55092775,6,3497,M
-63.21864404,-49.60315044,6,3497,M
-63.35725154,-49.39783122,6,3497,M
-63.29711832,-49.44151371,6,3497,M
-63.38690531,-49.3895841,6,3497,M
-63.42744643,-49.48721561,6,3497,M
-63.11567925,-49.34034984,6,3497,M
-63.25818974,-49.25552811,6,3497,M
-63.11737744,-49.39370784,6,3497,M
-63.24246788,-49.24116975,6,3497,M
-63.25966576,-49.16136446,6,3497,M
-63.38772582,-49.37657907,6,3497,M
-63.86279642,-48.36239528,6,3497,M
-63.92227283,-47.16936772,6,3497,M
-63.99329462,-47.4257294,6,3497,M
-63.95227415,-47.29070607,6,3497,M
-63.85487067,-47.17500093,6,3497,M
-63.94292716,-47.05559851,6,3497,M
-63.76044528,-47.13143746,6,3497,M
-63.72763479,-46.90133931,6,3497,M
-63.48411013,-46.7163698,6,3497,M
-63.47153289,-47.27647215,6,3497,M
-63.67286745,-46.97959263,6,3497,M
-63.61507433,-47.02909741,6,3497,M
-63.61619052,-46.96914787,6,3497,M
-63.66000481,-47.0435037,6,3497,M
-63.69002334,-47.03155774,6,3497,M
-63.78419688,-46.92862873,6,3497,M
-63.48255833,-46.90976881,6,3497,M
-63.70923647,-46.97867102,6,3497,M
-63.9564875,-46.8344515,6,3497,M
-63.94251023,-46.88659139,7,3497,M
-63.52029659,-46.93499488,7,3497,M
-63.68912312,-46.63932342,7,3497,M
-63.77666032,-46.8201708,7,3497,M
-63.56813593,-47.00659292,7,3497,M
-63.64649476,-46.91197409,7,3497,M
-63.27941675,-47.02155572,7,3497,M
-63.32088031,-46.63819786,7,3497,M
-63.07083992,-46.36188839,7,3497,M
-63.07698414,-46.65303167,7,3497,M
-63.27116199,-46.65728798,7,3497,M
-63.4011476,-46.55379642,7,3497,M
-63.84718151,-46.30070797,7,3497,M
-63.7323182,-45.23113411,7,3497,M
-63.74320598,-45.38438201,7,3497,M
-63.50346165,-45.24537086,7,3497,M
-63.35016602,-45.1244751,7,3497,M
-63.57443643,-45.1189545,7,3497,M
-63.2231273,-45.41052304,7,3497,M
-62.4362398,-45.27140135,7,3497,M
-62.51735782,-45.25862984,7,3497,M
-62.68722015,-45.34557044,7,3497,M
-62.53359223,-45.3032461,7,3497,M
-62.54030733,-45.28009996,7,3497,M
-62.62002271,-45.37622809,7,3497,M
-62.70274069,-45.32899889,7,3497,M
-62.68050566,-45.23252628,7,3497,M
-62.71812716,-45.25636928,7,3497,M
-63.004044,-45.3135267,7,3497,M
-62.7464493,-45.13813867,7,3497,M
-62.96319506,-45.28555647,7,3497,M
-62.61776359,-45.44446414,7,3497,M
-62.80156149,-45.01001937,7,3497,M
-62.90574003,-45.16764428,7,3497,M
-62.71969474,-45.18272783,7,3497,M
-62.58609643,-45.17898006,7,3497,M
-62.47734668,-45.33458685,7,3497,M
-62.7522844,-45.2407923,7,3497,M
-62.75044517,-45.30261431,7,3497,M
-62.47383095,-45.22551273,7,3497,M
-62.39277809,-45.00165269,7,3497,M
-62.91549011,-44.85108027,7,3497,M
-63.07161826,-45.10656085,7,3497,M
-63.13447433,-45.15556054,7,3497,M
-63.03497438,-45.29289813,7,3497,M
-63.27505933,-44.98238796,7,3497,M
-63.03198302,-44.90122518,7,3497,M
-63.37768397,-45.00282032,7,3497,M
-63.1412955,-45.07376098,7,3497,M
-63.12519913,-44.95063361,7,3497,M
-62.95470949,-45.02029449,7,3497,M
-63.25691947,-44.99651273,7,3497,M
-63.32298357,-45.13814995,7,3497,M
-62.92479682,-45.12408336,7,3497,M
-62.95550495,-44.82480172,7,3497,M
-63.16410922,-44.61023428,7,3497,M
-63.31012474,-45.23769587,7,3497,M
-62.78065855,-44.98187583,7,3497,M
-62.3549363,-45.2948016,7,3497,M
-62.50987026,-45.31891683,7,3497,M
-62.6738243,-45.15739525,7,3497,M
-62.42529491,-45.10949983,7,3497,M
-62.59007267,-45.15281325,8,3497,M
-62.59875026,-45.1257107,8,3497,M
-62.6660001,-44.98982946,8,3497,M
-62.70453933,-44.88285517,8,3497,M
-62.42249064,-44.87793122,8,3497,M
-62.1743373,-45.19968242,8,3497,M
-61.46002119,-45.2440533,8,3497,M
-61.97908647,-45.4292966,8,3497,M
-62.10225747,-45.38446455,8,3497,M
-62.0108985,-45.28707313,8,3497,M
-61.93558279,-45.11061727,8,3497,M
-61.86929653,-45.17342001,8,3497,M
-62.26060459,-45.51066206,8,3497,M
-62.39232183,-45.85434118,8,3497,M
-62.40228748,-45.64514478,8,3497,M
-62.442016,-45.40586309,8,3497,M
-62.39186972,-45.57520186,8,3497,M
-62.40640698,-45.68461009,8,3497,M
-62.18988494,-45.65096459,8,3497,M
-62.47512215,-45.70274643,8,3497,M
-62.30124469,-45.5696047,8,3497,M
-62.41590703,-45.76392215,8,3497,M
-62.45348463,-45.59769371,8,3497,M
-62.51232386,-45.72820654,8,3497,M
-62.37466482,-45.56768414,8,3497,M
-62.36970561,-45.71245056,8,3497,M
-62.42036604,-45.7280428,8,3497,M
-62.39279857,-45.83799063,8,3497,M
-62.37568015,-45.6569604,8,3497,M
-62.50059096,-45.71675473,8,3497,M
-62.48529341,-45.74646693,8,3497,M
-62.19653118,-45.85753876,8,3497,M
-62.28174138,-45.90262038,8,3497,M
-62.367746,-45.78369846,8,3497,M
-62.32123601,-45.52473003,8,3497,M
-62.25192775,-45.63248249,8,3497,M
-62.14353016,-45.81016942,8,3497,M
-62.16090328,-45.98295222,8,3497,M
-62.35427112,-45.8249827,8,3497,M
-62.31865157,-45.7280658,8,3497,M
-62.33015779,-45.89080132,8,3497,M
-62.3841934,-45.94053907,8,3497,M
-62.06795395,-45.76988722,8,3497,M
-62.24204424,-45.90277252,8,3497,M
-62.17744314,-45.68276329,8,3497,M
-62.03834729,-45.80544157,8,3497,M
-62.12161766,-45.8038049,8,3497,M
-62.1479405,-45.97302597,8,3497,M
-62.19323931,-45.89309775,8,3497,M
-62.17706178,-45.91086456,8,3497,M
-62.30929089,-45.91557729,8,3497,M
-62.15406193,-45.77073689,8,3497,M
-62.67728796,-45.90163059,8,3497,M
-63.47847108,-46.00315601,8,3497,M
-64.40118762,-46.91761041,8,3497,M
-62.45805694,-47.47971736,8,3497,M
-62.43836354,-47.52906629,8,3497,M
-62.72135811,-47.71446899,8,3497,M
-62.73538555,-47.95404965,8,3497,M
-63.05962958,-47.09726288,8,3497,M
-63.16653864,-47.43542414,8,3497,M
-63.23545708,-47.72606654,9,3497,M
-63.60600126,-48.31618575,9,3497,M
-64.1764035,-48.30332477,9,3497,M
-63.92251476,-48.10906308,9,3497,M
-64.0641527,-48.31448309,9,3497,M
-64.5072897,-48.05856718,9,3497,M
-64.24708765,-48.0351882,9,3497,M
-64.93660285,-48.18655801,9,3497,M
-65.42665236,-47.51882771,9,3497,M
-64.39681378,-47.73164019,9,3497,M
-66.34327506,-51.29803749,9,3497,M
-66.51336897,-54.04802258,9,3497,M
-61.2117237,-55.94790274,9,3497,M
-61.00444294,-56.32530109,9,3497,M
-65.33882759,-52.5961565,4,3499,M
-65.2447744,-52.70316303,4,3499,M
-66.66527161,-52.91837063,4,3499,M
-65.43511148,-52.06206976,4,3499,M
-66.64952263,-52.02740029,4,3499,M
-66.84955698,-52.6652412,4,3499,M
-66.84280282,-51.00587106,4,3499,M
-63.67128751,-46.54565902,5,3499,M
-62.75631689,-48.09017493,5,3499,M
-61.837468,-42.60470659,6,3499,M
-61.31962574,-42.65296561,7,3499,M
-60.98340083,-42.71883083,7,3499,M
-63.06582715,-42.82083243,7,3499,M
-63.41727932,-42.93562516,7,3499,M
-62.5978796,-42.78130816,7,3499,M
-62.23732487,-42.54382463,7,3499,M
-62.28231487,-42.69457628,7,3499,M
-62.66060905,-42.93543727,7,3499,M
-65.83755742,-45.6454113,7,3499,M
-64.39245785,-46.16298891,7,3499,M
-63.39024539,-44.85855314,7,3499,M
-63.8072616,-44.88715845,7,3499,M
-63.52948742,-42.9794674,8,3499,M
-64.4665928,-44.67079331,8,3499,M
-64.54273624,-44.62871855,8,3499,M
-64.38589379,-44.97771152,8,3499,M
-64.08274142,-44.69881606,8,3499,M
-64.05282948,-44.85449787,8,3499,M
-64.30776577,-45.00717762,8,3499,M
-64.46160375,-44.86858047,8,3499,M
-64.33077413,-44.87445589,8,3499,M
-64.02575887,-44.53177102,8,3499,M
-63.72831703,-44.81707396,8,3499,M
-63.44904959,-45.17444997,8,3499,M
-63.63830975,-44.1625816,8,3499,M
-64.2871879,-46.14436717,8,3499,M
-64.05323983,-46.4149757,8,3499,M
-63.42351252,-44.6963294,8,3499,M
-64.00589639,-44.73032536,8,3499,M
-63.93769875,-48.082231,8,3499,M
-62.61103973,-45.32160961,8,3499,M
-62.74412725,-45.43306709,8,3499,M
-63.99879441,-45.99633375,8,3499,M
-64.82381353,-46.19767144,8,3499,M
-63.10228113,-53.79369142,4,3503,M
-60.64921487,-53.6403761,4,3503,M
-64.43514969,-54.48287068,4,3503,M
-64.87032765,-53.73774905,4,3503,M
-65.35070147,-53.78107382,4,3503,M
-65.20209519,-53.82658336,4,3503,M
-65.18790734,-53.71179672,4,3503,M
-65.61254669,-54.20554446,4,3503,M
-65.21760232,-53.48311389,4,3503,M
-65.43666674,-53.89130507,4,3503,M
-65.23996978,-53.80076063,4,3503,M
-65.21747293,-53.94611313,4,3503,M
-65.8096343,-54.07866596,4,3503,M
-66.1794118,-53.23831405,4,3503,M
-66.36307443,-53.18915586,4,3503,M
-66.30829746,-53.18210846,4,3503,M
-66.09526303,-53.31125215,4,3503,M
-66.59410351,-53.33240609,4,3503,M
-66.93539423,-53.44607302,4,3503,M
-66.62400254,-53.28713509,4,3503,M
-67.04728638,-53.3595494,4,3503,M
-66.73106585,-53.44866743,4,3503,M
-66.86397649,-53.38252264,4,3503,M
-66.8124916,-53.35032343,4,3503,M
-67.07069665,-53.27868743,4,3503,M
-66.89690938,-53.21248219,4,3503,M
-67.15287116,-53.07589634,4,3503,M
-67.05564853,-53.23715186,4,3503,M
-66.81977977,-53.18607998,4,3503,M
-66.67982881,-53.39446882,4,3503,M
-66.73662398,-52.91162855,4,3503,M
-66.93964323,-52.98662919,4,3503,M
-66.65484439,-53.10788406,4,3503,M
-66.86254181,-53.2468231,4,3503,M
-66.56904463,-53.24499825,4,3503,M
-66.29989014,-53.02384194,5,3503,M
-66.71434589,-52.88724576,5,3503,M
-66.61767538,-52.82402526,5,3503,M
-66.62199912,-53.17078289,5,3503,M
-66.84324158,-53.0011806,5,3503,M
-66.84138585,-53.24183919,5,3503,M
-66.66055218,-53.00287565,5,3503,M
-66.94113005,-52.76430852,5,3503,M
-66.62071371,-52.78335525,5,3503,M
-66.47206753,-52.50428062,5,3503,M
-66.51276477,-53.0962832,5,3503,M
-66.93594934,-53.4192376,5,3503,M
-66.42653685,-53.28910698,5,3503,M
-66.11529257,-52.78774207,5,3503,M
-65.91536349,-53.10557024,5,3503,M
-65.37083331,-53.03194099,5,3503,M
-65.41646016,-53.4050624,5,3503,M
-65.57087933,-52.8859165,5,3503,M
-65.98235358,-53.14302699,5,3503,M
-65.19094995,-53.05823743,5,3503,M
-64.72925461,-52.88422162,5,3503,M
-64.53043727,-52.89259057,5,3503,M
-63.94519461,-53.03528438,5,3503,M
-64.45586234,-53.21377797,5,3503,M
-63.97374261,-52.85605625,5,3503,M
-63.91657923,-53.03970952,5,3503,M
-63.78887167,-52.94327994,5,3503,M
-63.70662956,-53.14186629,5,3503,M
-63.98240603,-53.16908211,5,3503,M
-63.55814155,-52.87092775,5,3503,M
-63.04352477,-52.68141788,5,3503,M
-62.60559093,-52.75080842,5,3503,M
-63.03151004,-52.92691049,5,3503,M
-63.12430778,-52.96742765,5,3503,M
-63.2909594,-53.09397685,5,3503,M
-63.08198456,-53.09546768,5,3503,M
-62.63096785,-53.50187067,5,3503,M
-61.66616496,-53.43682225,5,3503,M
-61.95119452,-53.41461467,5,3503,M
-61.97172841,-53.40711054,5,3503,M
-61.74934025,-53.43218622,5,3503,M
-62.11447222,-53.56082456,5,3503,M
-61.59361131,-53.49000251,5,3503,M
-62.09238865,-53.44827511,5,3503,M
-61.63551991,-53.43330689,5,3503,M
-61.78911271,-53.25606957,5,3503,M
-61.8795836,-53.4944531,5,3503,M
-61.62542767,-53.63852283,5,3503,M
-61.37122812,-53.62178159,5,3503,M
-61.62350523,-53.50744966,5,3503,M
-61.77106069,-53.31100125,5,3503,M
-60.99381379,-53.23689989,5,3503,M
-60.92232819,-53.07529726,5,3503,M
-61.74823251,-53.04370529,5,3503,M
-61.39107988,-52.8539384,5,3503,M
-61.8158628,-53.19520831,5,3503,M
-62.26291583,-52.96731508,5,3503,M
-62.13149875,-53.24626254,5,3503,M
-63.34180881,-51.44567217,5,3503,M
-65.00873052,-50.35540195,5,3503,M
-65.10720466,-50.60025739,5,3503,M
-64.78312965,-50.60342662,5,3503,M
-65.13038754,-49.2118671,6,3503,M
-64.70248444,-47.62793593,6,3503,M
-64.46447338,-47.82373909,6,3503,M
-64.38496875,-47.86917309,6,3503,M
-64.07226442,-48.01899356,6,3503,M
-64.04543955,-47.97738706,6,3503,M
-64.0550449,-48.1719299,6,3503,M
-64.23751817,-48.24387207,6,3503,M
-64.81426242,-48.35247532,6,3503,M
-64.56265638,-48.04415952,6,3503,M
-64.25733624,-48.11388317,6,3503,M
-64.26905404,-48.05113014,6,3503,M
-63.74192118,-47.95446466,6,3503,M
-64.20833283,-48.05479515,6,3503,M
-63.82740343,-48.27943051,6,3503,M
-63.50822842,-48.38260507,6,3503,M
-63.27080183,-48.49675969,6,3503,M
-63.76582109,-48.40112953,6,3503,M
-63.1516589,-48.40748486,6,3503,M
-63.26912129,-48.04201284,6,3503,M
-63.32032438,-48.26011946,6,3503,M
-63.68214203,-48.45879261,6,3503,M
-62.85749218,-47.62378154,6,3503,M
-63.09473361,-47.33235556,6,3503,M
-63.51780162,-48.50669893,6,3503,M
-62.85917883,-47.63778135,6,3503,M
-63.66931147,-48.00755976,6,3503,M
-63.36554543,-47.9114375,6,3503,M
-64.54494807,-46.2989652,6,3503,M
-64.89260794,-46.07913549,6,3503,M
-65.4248117,-45.94599694,6,3503,M
-65.43437211,-45.05350112,6,3503,M
-63.95705689,-44.31801426,6,3503,M
-65.08410668,-44.8208869,6,3503,M
-64.68171647,-45.01646585,6,3503,M
-64.67697982,-45.27607101,6,3503,M
-64.66902334,-45.42440002,6,3503,M
-64.4578437,-45.44468798,6,3503,M
-64.24675566,-45.84323993,6,3503,M
-64.02626166,-46.06429632,6,3503,M
-63.98671775,-45.73823133,6,3503,M
-63.71946252,-45.56812264,6,3503,M
-64.61914631,-44.61310143,6,3503,M
-65.21889521,-46.04378457,6,3503,M
-65.02384864,-46.18947834,6,3503,M
-63.10645067,-43.41302633,6,3503,M
-65.06013326,-44.48405809,6,3503,M
-64.21679113,-44.20479045,6,3503,M
-64.77284917,-43.84473531,6,3503,M
-61.96426653,-42.871707,6,3503,M
-64.72387806,-44.13829113,6,3503,M
-64.43728251,-44.33599795,6,3503,M
-64.47521013,-44.08544255,6,3503,M
-64.38056575,-43.95141176,6,3503,M
-64.27791425,-44.20584094,6,3503,M
-63.81065697,-43.90092781,6,3503,M
-61.44856822,-43.00750534,6,3503,M
-63.5162458,-43.55294581,6,3503,M
-63.53100511,-43.41484698,7,3503,M
-62.64251426,-43.29270067,7,3503,M
-62.56078694,-43.11987699,7,3503,M
-62.66392801,-43.08252464,7,3503,M
-62.66983645,-43.04871348,7,3503,M
-62.88163324,-43.00532667,7,3503,M
-62.65319244,-43.06745814,7,3503,M
-62.68602135,-43.07862206,7,3503,M
-62.5615727,-43.10257325,7,3503,M
-59.52452086,-41.68116194,7,3503,M
-60.14670803,-42.46306195,7,3503,M
-61.72450717,-43.37397475,7,3503,M
-61.60641171,-43.45894137,7,3503,M
-61.29885183,-43.64198667,7,3503,M
-61.02056883,-43.68767097,7,3503,M
-60.74025257,-43.69712939,7,3503,M
-60.95516762,-43.83118916,7,3503,M
-60.72909386,-43.71545267,7,3503,M
-60.89123472,-43.92894508,7,3503,M
-60.60911575,-43.95642476,7,3503,M
-61.20289739,-44.35272451,7,3503,M
-61.08641971,-44.36497358,7,3503,M
-61.15641696,-44.17525823,7,3503,M
-61.25003077,-44.28129704,7,3503,M
-61.12965957,-44.2567599,7,3503,M
-61.24539085,-44.19453269,7,3503,M
-61.3079795,-44.24922704,7,3503,M
-61.25554647,-44.29452216,7,3503,M
-61.16693994,-44.31161821,7,3503,M
-61.27094433,-44.1533704,7,3503,M
-61.33223273,-44.19623883,7,3503,M
-61.26189934,-44.33638822,7,3503,M
-61.33487176,-44.33690253,7,3503,M
-61.34645284,-44.23432735,7,3503,M
-61.25390487,-44.14633077,7,3503,M
-61.31386466,-44.0564262,7,3503,M
-61.50240967,-44.2444706,7,3503,M
-61.40690748,-44.0852863,7,3503,M
-61.69077651,-43.77111531,7,3503,M
-62.42246131,-44.08466389,7,3503,M
-62.66108825,-44.15215536,7,3503,M
-62.69150964,-44.50743344,7,3503,M
-62.98260613,-44.47572292,7,3503,M
-63.26178945,-44.46667333,7,3503,M
-63.0595594,-44.37190676,7,3503,M
-63.22126911,-44.3424904,7,3503,M
-63.04865545,-44.57237398,7,3503,M
-63.18678866,-44.37317369,7,3503,M
-63.22121591,-44.49477603,7,3503,M
-62.94678245,-44.3871247,7,3503,M
-63.05270778,-44.28122666,7,3503,M
-62.90005457,-44.42203205,7,3503,M
-62.9251854,-44.56385333,7,3503,M
-62.93143546,-44.37600666,7,3503,M
-63.10344318,-44.58891598,7,3503,M
-63.46548289,-44.51687697,7,3503,M
-63.35563134,-44.68754024,7,3503,M
-63.02945377,-44.60459565,7,3503,M
-62.94885115,-44.76009329,7,3503,M
-62.43031011,-44.69260263,7,3503,M
-62.71065295,-44.69671716,7,3503,M
-62.56184299,-44.83881049,7,3503,M
-62.63941887,-44.78446561,8,3503,M
-62.8109495,-44.8150204,8,3503,M
-62.63665359,-44.9309221,8,3503,M
-62.72434935,-44.84209085,8,3503,M
-62.41878293,-44.83880131,8,3503,M
-62.50669367,-44.7100612,8,3503,M
-62.14322084,-45.2023612,8,3503,M
-62.10449691,-45.29744527,8,3503,M
-62.1907157,-45.055498,8,3503,M
-62.06663221,-45.00038115,8,3503,M
-62.30139779,-44.87751766,8,3503,M
-62.44680652,-45.09818201,8,3503,M
-62.28076965,-45.29858183,8,3503,M
-61.40681405,-45.39818176,8,3503,M
-61.46712139,-45.55069147,8,3503,M
-61.82135879,-45.15239983,8,3503,M
-61.9165702,-45.20158595,8,3503,M
-61.72495212,-45.28728053,8,3503,M
-61.82167142,-45.14317158,8,3503,M
-61.81716145,-45.44454129,8,3503,M
-61.88107579,-45.17368092,8,3503,M
-61.74237502,-45.38892068,8,3503,M
-62.10931325,-45.36280175,8,3503,M
-61.99372988,-45.26463235,8,3503,M
-62.38328859,-45.37087244,8,3503,M
-62.67695187,-45.25779183,8,3503,M
-62.63164813,-45.19145266,8,3503,M
-63.06060407,-45.33591232,8,3503,M
-62.93917614,-45.24980195,8,3503,M
-62.71969938,-45.03907775,8,3503,M
-63.04957389,-45.38301648,8,3503,M
-62.73736777,-45.20359064,8,3503,M
-62.83688139,-45.19738079,8,3503,M
-62.73353472,-45.33464394,8,3503,M
-62.61469509,-45.05074931,8,3503,M
-62.57692566,-45.34320915,8,3503,M
-62.46292576,-45.30528363,8,3503,M
-62.66962927,-45.20142995,8,3503,M
-62.49040338,-45.2113552,8,3503,M
-62.53184255,-45.24839814,8,3503,M
-62.29419874,-45.3561734,8,3503,M
-62.45467309,-45.25023634,8,3503,M
-62.12374786,-45.22888576,8,3503,M
